IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Shish Industries Limited,https://www.chittorgarh.com/ipo/shish-industries-ipo/700/,SME,2017-08-23,2017-08-28,2017-09-05,10,30,4000,40600000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/aug-2017/shish-industries-limited_35749.html,Shish Industries Limited,http://www.shishindustries.com,https://www.bseindia.com/stock-share-price/shish-industries-ltd/SHISHIND/540693/,SHISHIND,,,https://www.screener.in/company/540693/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540693,1.46
Servotech Power Systems Limited,https://www.chittorgarh.com/ipo/servotech-power-ipo/695/,SME,2017-08-09,2017-08-14,2017-08-24,10,31,4000,151300000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/aug-2017/servotech-power-systems-limited_35535.html,Servotech Renewable Power System Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SERVOTECH,SERVOTECH,https://www.screener.in/company/SERVOTECH/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geekay Wires Limited,https://www.chittorgarh.com/ipo/geekay-wires-ipo/696/,SME,2017-08-09,2017-08-14,2017-08-24,10,33,4000,110000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/aug-2017/geekay-wires-limited_35587.html,Geekay Wires Limited,https://geekaywires.com,,,https://www.nseindia.com/get-quotes/equity?symbol=GEEKAYWIRE,GEEKAYWIRE,https://www.screener.in/company/GEEKAYWIRE/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexus Granito India Limited,https://www.chittorgarh.com/ipo/lexus-granito-ipo/697/,SME,2017-08-09,2017-08-11,2017-08-23,10,45,3000,259200000,1,0,0,0,0,0,0.56,error,2.14,1.04,error,10.29,3.22,error,39.01,https://www.sebi.gov.in/filings/public-issues/aug-2017/lexus-granito-india-ltd-_35636.html,Lexus Granito (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=LEXUS,LEXUS,https://www.screener.in/company/LEXUS/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashok Masala Mart Limited,https://www.chittorgarh.com/ipo/ashok-masala-ipo/694/,SME,2017-08-07,2017-08-11,2017-08-22,10,10,10000,20100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/ashok-masala-mart-limited_35446.html,Chothani Foods Limited,,https://www.bseindia.com/stock-share-price/chothani-foods-ltd/CHOTHANI/540681/,CHOTHANI,,,https://www.screener.in/company/540681/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540681,
Vaishali Pharma Limited,https://www.chittorgarh.com/ipo/vaishali-pharma-ipo/693/,SME,2017-08-07,2017-08-10,2017-08-22,10,72,1600,142300000,0,0,1,0,0,0,error,error,0.21,error,error,0.58,error,error,1.91,https://www.sebi.gov.in/filings/public-issues/aug-2017/vaishali-pharma-limited_35673.html,Vaishali Pharma Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=VAISHALI,VAISHALI,https://www.screener.in/company/VAISHALI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surevin BPO Services Limited,https://www.chittorgarh.com/ipo/surevin-ipo/692/,SME,2017-07-28,2017-08-01,2017-08-09,10,40,3000,36500000,1,0,0,0,0,0,error,error,0.58,error,error,5.22,error,error,34.89,https://www.sebi.gov.in/filings/public-issues/aug-2017/surevin-bpo-services-limited_35585.html,We Win Limited,,https://www.bseindia.com/stock-share-price/we-win-ltd/WEWIN/543535/,WEWIN,https://www.nseindia.com/get-quotes/equity?symbol=WEWIN,WEWIN,https://www.screener.in/company/WEWIN/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543535,
Globalspace Technologies Limited,https://www.chittorgarh.com/ipo/global-space-ipo/691/,SME,2017-07-26,2017-07-28,2017-08-07,10,66,2000,200200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/global-space-technologies-limited_35421.html,Globalspace Technologies Limited,http://www.globalspace.in,https://www.bseindia.com/stock-share-price/globalspace-technologies-ltd/GSTL/540654/,GSTL,,,https://www.screener.in/company/540654/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540654,66.0
Total Transport Systems Limited,https://www.chittorgarh.com/ipo/total-transport-ipo/689/,SME,2017-07-25,2017-07-28,2017-08-07,10,45,3000,170100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/total-transport-systems-limited_35442.html,Total Transport Systems Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=TOTAL,TOTAL,https://www.screener.in/company/TOTAL/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keerti Knowledge & Skills Limited,https://www.chittorgarh.com/ipo/keerti-knowledge-ipo/687/,SME,2017-07-24,2017-07-28,2017-08-07,10,52,2000,40600000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/keerti-knowledge-and-skills-limited_35320.html,G-Tec Janix Education Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=GTECJAINX,GTECJAINX,https://www.screener.in/company/GTECJAINX/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanti Overseas India Limited,https://www.chittorgarh.com/ipo/shanti-overseas-ipo/686/,SME,2017-07-21,2017-07-26,2017-08-03,10,50,3000,100200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/shanti-overseas-india-limited_35347.html,Shanti Overseas (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SHANTI,SHANTI,https://www.screener.in/company/SHANTI/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Technocast Limited,https://www.chittorgarh.com/ipo/captain-technocast-ipo/688/,SME,2017-07-20,2017-07-24,2017-08-01,10,40,3000,57000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/captain-technocast-limited_35348.html,Captain Technocast Limited,http://www.captaintechnocast.com,https://www.bseindia.com/stock-share-price/captain-technocast-ltd/CTCL/540652/,CTCL,,,https://www.screener.in/company/540652/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540652,
Jigar Cables Limited,https://www.chittorgarh.com/ipo/jigar-cables-ipo/685/,SME,2017-07-18,2017-07-20,2017-07-28,10,30,4000,55900000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/jigar-cables-ltd_35341.html,Jigar Cables Limited,http://www.sigmacab.com,https://www.bseindia.com/stock-share-price/jigar-cables-ltd/JIGAR/540651/,JIGAR,,,https://www.screener.in/company/540651/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540651,
Univastu India Limited,https://www.chittorgarh.com/ipo/univastu-india-ipo/682/,SME,2017-07-14,2017-07-19,2017-07-27,10,40,3000,59900000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/univastu-india-limited_35202.html,Univastu India Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=UNIVASTU,UNIVASTU,https://www.screener.in/company/UNIVASTU/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrenik Limited,https://www.chittorgarh.com/ipo/shrenik-ipo/680/,SME,2017-07-06,2017-07-10,2017-07-18,10,40,3000,216000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/shrenik-limited_35228.html,Shrenik Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SHRENIK,SHRENIK,https://www.screener.in/company/SHRENIK/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7NR Retail Limited,https://www.chittorgarh.com/ipo/7nr-retails-ipo/681/,SME,2017-07-05,2017-07-10,2017-07-18,10,27,4000,51200000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/7-nr-retail-limited_35227.html,7NR Retail Limited,http://www.7nrretailltd.in,https://www.bseindia.com/stock-share-price/7nr-retail-ltd/7NR/540615/,7NR,,,https://www.screener.in/company/540615/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540615,1.07
G G Engineering Limited,https://www.chittorgarh.com/ipo/gg-engineering-ipo/677/,SME,2017-06-30,2017-07-07,2017-07-17,10,20,6000,22300000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/g-g-engineering-limited_35197.html,G G Engineering Limited,http://www.ggengg.in,https://www.bseindia.com/stock-share-price/g-g-engineering-ltd/GGENG/540614/,GGENG,,,https://www.screener.in/company/540614/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540614,0.63
Bansal Multiflex Limited,https://www.chittorgarh.com/ipo/bansal-multiflex-ipo/676/,SME,2017-06-30,2017-07-04,2017-07-12,10,31,4000,62000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/sebi_data/attachdocs/jun-2017/1498036148359.pdf,Bansal Multiflex Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BANSAL,BANSAL,https://www.screener.in/company/BANSAL/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transwind Infrastructures Limited,https://www.chittorgarh.com/ipo/transwind-infrastructures-ipo/679/,SME,2017-06-30,2017-07-04,2017-07-12,10,27,4000,72900000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2017/transwind-infrastructures-limited_35223.html,Transwind Infrastructures Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=TRANSWIND,TRANSWIND,https://www.screener.in/company/TRANSWIND/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ace Integrated Solutions Limited,https://www.chittorgarh.com/ipo/ace-integrated-solutions-ipo/678/,SME,2017-06-29,2017-07-05,2017-07-13,10,40,3000,72000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/ace-integrated-solutions-limited_35176.html,Ace Integrated Solutions Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=ACEINTEG,ACEINTEG,https://www.screener.in/company/ACEINTEG/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gautam Exim Limited,https://www.chittorgarh.com/ipo/gautam-exim-ipo/675/,SME,2017-06-29,2017-07-03,2017-07-11,10,40,3000,33200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/gautam-exim-ltd_35131.html,Gautam Exim Limited,http://www.gautamexim.com,https://www.bseindia.com/stock-share-price/gautam-exim-ltd/GEL/540613/,GEL,,,https://www.screener.in/company/540613/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540613,
Pushpanjali Realms & Infratech Limited,https://www.chittorgarh.com/ipo/pushpanjali-realms-ipo/674/,SME,2017-06-27,2017-06-30,2017-07-10,10,55,2000,145500000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/pushpanjali-relams-and-infratech-ltd_35140.html,Pushpanjali Realms & Infratech Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PUSHPREALM,PUSHPREALM,https://www.screener.in/company/PUSHPREALM/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accord Synergy Limited,https://www.chittorgarh.com/ipo/accord-synergy-ipo/673/,SME,2017-06-22,2017-06-28,2017-07-06,10,60,2000,58300000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/accord-synergy-ltd-_35108.html,Accord Synergy Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=ACCORD,ACCORD,https://www.screener.in/company/ACCORD/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Globe Textiles India Limited,https://www.chittorgarh.com/ipo/globe-textiles-ipo/670/,SME,2017-06-12,2017-06-15,2017-06-23,10,51,2000,137100000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/globe-textile-india-ltd_35046.html,Globe Textiles (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=GLOBE,GLOBE,https://www.screener.in/company/GLOBE/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riddhi Corporate Services Limited,https://www.chittorgarh.com/ipo/riddhi-corporate-services-ipo/671/,SME,2017-06-12,2017-06-15,2017-06-22,10,130,1000,123500000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2017/riddhi-corporate-services-limited_35100.html,Riddhi Corporate Services Limited,http://www.riddhicorporate.co.in,https://www.bseindia.com/stock-share-price/riddhi-corporate-services-ltd/RIDDHICORP/540590/,RIDDHICORP,,,https://www.screener.in/company/540590/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540590,
Shri Ram Switchgears Limited,https://www.chittorgarh.com/ipo/shri-ram-switchgears-ipo/666/,SME,2017-05-25,2017-05-30,2017-06-07,10,19,6000,50700000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/SRSGL_PROSP.pdf,Shri Ram Switchgears Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SRIRAM,SRIRAM,https://www.screener.in/company/SRIRAM/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vadivarhe Speciality Chemicals Limited,https://www.chittorgarh.com/ipo/vadivarhe-speciality-ipo/665/,SME,2017-05-22,2017-05-25,2017-06-02,10,42,3000,144600000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/VSCL_PROSP.pdf,Vadivarhe Speciality Chemicals Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=VSCL,VSCL,https://www.screener.in/company/VSCL/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yug Decor Limited,https://www.chittorgarh.com/ipo/yug-decor-ipo/663/,SME,2017-05-18,2017-05-23,2017-05-31,10,26,4000,28800000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2017/yug-decor-limited_34929.html,Yug Decor Limited,http://www.yugdecor.com,https://www.bseindia.com/stock-share-price/yug-decor-ltd/YUG/540550/,YUG,,,https://www.screener.in/company/540550/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540550,27.0
Jalan Transolutions India Limited,https://www.chittorgarh.com/ipo/jalan-transolutions-ipo/664/,SME,2017-05-18,2017-05-23,2017-05-31,10,46,3000,177100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2017/jalan-transolutions-india-limited_34887.html,Jalan Transolutions (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=JALAN,JALAN,https://www.screener.in/company/JALAN/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhakti Gems & Jewellery Limited,https://www.chittorgarh.com/ipo/bhakti-gems-and-jewellery-ipo/662/,SME,2017-05-17,2017-05-22,2017-05-30,10,20,6000,39200000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2017/bhakti-gems-and-jewellery-ltd-_34842.html,Bhakti Gems & Jewellery Limited,http://www.bhaktijewellery.com,https://www.bseindia.com/stock-share-price/bhakti-gems-jewellery-ltd/BGJL/540545/,BGJL,,,https://www.screener.in/company/540545/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540545,14.71
Meera Industries Limited,https://www.chittorgarh.com/ipo/meera-industries-ipo/656/,SME,2017-04-27,2017-05-04,2017-05-15,10,36,3000,38900000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.bseindia.com/corporates/download/11478/IPO%20Open/Prospectus_Meera%20Industries%20Limited_with%20Cover%20Page_20190607191126.pdf,Meera Industries Limited,http://www.meeraind.com,https://www.bseindia.com/stock-share-price/meera-industries-ltd/MEERA/540519/,MEERA,,,https://www.screener.in/company/540519/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540519,15.0
Zota Health Care Limited,https://www.chittorgarh.com/ipo/zota-health-care-ipo/655/,SME,2017-04-27,2017-05-02,2017-05-10,10,125,1000,585000000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/ZHCL_PROSP.pdf,Zota Health Care Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=ZOTA,ZOTA,https://www.screener.in/company/ZOTA/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pure Giftcarat Limited,https://www.chittorgarh.com/ipo/pure-giftcarat-ipo/657/,SME,2017-04-26,2017-04-28,2017-05-08,10,13,10000,74500000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/web/?file=/sebi_data/attachdocs/apr-2017/1493100504714.pdf,Starlineps Enterprises Limited,,https://www.bseindia.com/stock-share-price/starlineps-enterprises-ltd/STARLENT/540492/,STARLENT,,,https://www.screener.in/company/540492/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540492,0.71
CKP Products Limited,https://www.chittorgarh.com/ipo/ckp-products-ipo/658/,SME,2017-04-26,2017-04-28,2017-05-09,10,50,3000,62400000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://nsearchives.nseindia.com/emerge/corporates/content/CKP_PROSP.pdf,CKP Products Limited,https://www.ckpproducts.in/,,,https://www.nseindia.com/get-quotes/equity?symbol=CKPPRODUCT,CKPPRODUCT,https://www.screener.in/company/CKPPRODUCT/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axita Cotton Limited,https://www.chittorgarh.com/ipo/axita-cotton-ipo/958/,SME,2018-12-27,2019-01-02,2019-01-10,10,60,2000,105100000,0,0,1,0,0,0,error,error,0.74,error,1.66,1.05,error,2.4,1.55,https://www.sebi.gov.in/filings/public-issues/dec-2018/axita-cotton-ltd_41487.html,Axita Cotton Limited,http://www.axitacotton.com,https://www.bseindia.com/stock-share-price/axita-cotton-ltd/AXITA/542285/,AXITA,https://www.nseindia.com/get-quotes/equity?symbol=AXITA,AXITA,https://www.screener.in/company/AXITA/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542285,
Deccan Health Care Limited,https://www.chittorgarh.com/ipo/deccan-health-care-ipo/782/,SME,2018-12-18,2018-12-20,2018-12-31,10,100,1200,421200000,1,0,0,0,0,0,error,error,0.08,error,error,0.2,error,error,0.91,https://www.sebi.gov.in/filings/public-issues/dec-2018/deccan-health-care-limited_41444.html,Deccan Health Care Limited,http://www.deccanhealthcare.co.in,https://www.bseindia.com/stock-share-price/deccan-health-care-ltd/DECCAN/542248/,DECCAN,,,https://www.screener.in/company/542248/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542248,108.0
Shankar Lal Rampal Dye-Chem Limited,https://www.chittorgarh.com/ipo/sr-dye-chem-ipo/957/,SME,2018-12-12,2018-12-14,2018-12-24,10,45,3000,72900000,1,0,0,0,0,0,error,error,0.02,error,error,0.12,error,error,0.78,https://www.bseindia.com/downloads/ipo/GIDP_SRD_101220181707.zip%20,Shankar Lal Rampal Dye-Chem Limited,http://www.srdyechem.com,https://www.bseindia.com/stock-share-price/shankar-lal-rampal-dye-chem-ltd/SRD/542232/,SRD,https://www.nseindia.com/get-quotes/equity?symbol=SRD,SRD,https://www.screener.in/company/SRD/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542232,
DRS Dilip Roadlines Limited,https://www.chittorgarh.com/ipo/agarwal-packers-and-movers-ipo/955/,SME,2018-11-27,2018-11-30,2018-12-10,10,75,1600,315000000,1,0,0,0,0,0,error,error,0.1,error,error,0.13,error,2.03,0.26,https://www.sebi.gov.in/filings/public-issues/nov-2018/drs-dilip-roadlines-limited_40989.html,DRS Dilip Roadlines Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=DRSDILIP,DRSDILIP,https://www.screener.in/company/DRSDILIP/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diksha Greens Limited,https://www.chittorgarh.com/ipo/diksha-greens-ipo/956/,SME,2018-11-26,2018-11-28,2018-12-05,10,30,4000,133200000,0,0,1,0,0,0,error,error,0,error,error,0.02,error,error,0.07,https://www.sebi.gov.in/filings/public-issues/nov-2018/diksha-greens-limited_41056.html,Diksha Greens Limited,http://www.dikshagreens.com,https://www.bseindia.com/stock-share-price/diksha-greens-ltd/DGL/542155/,DGL,,,https://www.screener.in/company/542155/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542155,
Shubhlaxmi Jewel Art Limited,https://www.chittorgarh.com/ipo/shubhlaxmi-jewel-ipo/951/,SME,2018-11-22,2018-11-27,2018-12-04,10,26,4000,65100000,0,0,1,0,0,0,error,error,0.15,error,error,1.14,error,error,5.41,https://www.sebi.gov.in/filings/public-issues/dec-2018/shubhlaxmi-jewel-art-limited_41205.html,Shubhlaxmi Jewel Art Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SHUBHLAXMI,SHUBHLAXMI,https://www.screener.in/company/SHUBHLAXMI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roni Households Limited,https://www.chittorgarh.com/ipo/roni-households-ipo/952/,SME,2018-11-19,2018-11-22,2018-12-03,10,20,6000,30000000,0,0,1,0,0,0,error,error,0.27,error,error,0.32,error,error,0.32,https://www.sebi.gov.in/filings/public-issues/dec-2018/roni-households-ltd_41239.html,Roni Households Limited,http://www.ronihouseholds.com,https://www.bseindia.com/stock-share-price/roni-households-ltd/RONI/542145/,RONI,,,https://www.screener.in/company/542145/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542145,
